data,type,rate,amount,total
2019-05-04 10:13:12,sell,5613.99,0.0218,122.384982
2019-05-04 10:13:12,buy,5596.78,0.3,1679.034
2019-05-04 10:13:12,buy,5596.01,0.055,307.78055
2019-05-04 10:13:12,buy,5596.01,0.2294,1283.724694
2019-05-04 10:13:12,buy,5595.86,0.003,16.78758
2019-05-04 10:13:12,buy,5593.3,0.799,4469.0467
2019-05-04 10:13:12,buy,5591.46,0.4916,2748.761736
2019-05-04 10:13:26,buy,5605.98,0.0864,484.356672
2019-05-04 10:13:28,buy,5605.98,0.672,3767.21856
2019-05-04 10:13:35,sell,5617.92,0.0178,99.998976
2019-05-04 10:13:37,buy,5611,0.3035,1702.9385
2019-05-04 10:13:37,buy,5611,0.003,16.833
2019-05-04 10:13:39,buy,5611,1.6935,9502.2285
2019-05-04 10:13:52,sell,5617.95,0.1,561.795
2019-05-04 10:14:03,buy,5617.97,0.408,2292.13176
2019-05-04 10:14:04,buy,5617.97,0.002,11.23594
2019-05-04 10:14:05,sell,5620.83,0.0049,27.542067
2019-05-04 10:14:11,buy,5617.97,0.0298,167.415506
2019-05-04 10:14:12,sell,5620.79,0.0192,107.919168
2019-05-04 10:14:12,sell,5620.8,0.223,1253.4384
2019-05-04 10:14:19,sell,5620.86,0.003,16.86258
2019-05-04 10:14:19,sell,5621.6,0.005,28.108
2019-05-04 10:14:19,sell,5621.62,0.0633,355.848546
2019-05-04 10:14:35,sell,5630,0.0399,224.637
2019-05-04 10:14:39,buy,5621.81,0.0721,405.332501
2019-05-04 10:14:39,buy,5620.87,0.0604,339.500548
2019-05-04 10:14:48,sell,5630,0.0011,6.193
2019-05-04 10:14:51,sell,5630,0.0011,6.193
2019-05-04 10:14:52,sell,5630,0.0209,117.667
2019-05-04 10:14:52,sell,5630,0.4111,2314.493
2019-05-04 10:14:58,buy,5621.98,0.0073,41.040454
2019-05-04 10:15:09,sell,5629.99,0.0891,501.632109
2019-05-04 10:15:16,buy,5625,0.01,56.25
2019-05-04 10:15:18,sell,5624.36,0.0215,120.92374
2019-05-04 10:15:23,sell,5629.99,0.9109,5128.357891
2019-05-04 10:15:23,sell,5630,0.1263,711.069
2019-05-04 10:15:23,sell,5630,0.6651,3744.513
2019-05-04 10:15:23,sell,5630,0.5,2815
2019-05-04 10:15:23,sell,5630,0.8364,4708.932
2019-05-04 10:15:23,sell,5630,0.4514,2541.382
2019-05-04 10:15:24,buy,5629.98,0.1944,1094.468112
2019-05-04 10:15:24,sell,5625,0.0305,171.5625
2019-05-04 10:15:26,sell,5625,0.275,1546.875
2019-05-04 10:15:27,sell,5625,0.0001,0.5625
2019-05-04 10:15:33,sell,5630,0.2135,1202.005
2019-05-04 10:15:33,sell,5630,0.2707,1524.041
2019-05-04 10:15:33,sell,5630.86,0.003,16.89258
2019-05-04 10:15:33,sell,5630.86,0.003,16.89258
2019-05-04 10:15:34,sell,5639,0.3,1691.7
2019-05-04 10:15:42,sell,5630,0.1141,642.383
2019-05-04 10:15:42,sell,5630,0.0042,23.646
2019-05-04 10:15:43,sell,5639,0.1182,666.5298
2019-05-04 10:15:55,buy,5626.73,0.0122,68.646106
2019-05-04 10:16:08,sell,5639,0.2108,1188.7012
2019-05-04 10:16:16,sell,5639,0.0031,17.4809
2019-05-04 10:16:26,sell,5639,0.0196,110.5244
2019-05-04 10:16:26,sell,5639,0.008,45.112
2019-05-04 10:16:35,sell,5639,0.5027,2834.7253
2019-05-04 10:16:35,sell,5639,0.002,11.278
2019-05-04 10:16:35,sell,5639,0.0892,502.9988
2019-05-04 10:16:35,sell,5639,3.4661,19545.3379
2019-05-04 10:16:37,sell,5639,0.1584,893.2176
2019-05-04 10:16:39,sell,5639,1.5869,8948.5291
2019-05-04 10:16:39,sell,5639,0.007,39.473
2019-05-04 10:16:40,buy,5639,0.0162,91.3518
2019-05-04 10:16:42,sell,5639.52,0.0094,53.011488
2019-05-04 10:16:46,buy,5639.01,0.001,5.63901
2019-05-04 10:16:46,buy,5639,0.0554,312.4006
2019-05-04 10:16:49,buy,5639,0.2463,1388.8857
2019-05-04 10:16:49,buy,5633.16,0.0721,406.150836
2019-05-04 10:16:49,buy,5630.89,0.0768,432.452352
2019-05-04 10:16:50,sell,5639.52,0.091,513.19632
2019-05-04 10:16:52,sell,5639.52,0.0531,299.458512
2019-05-04 10:17:06,sell,5639.52,0.1141,643.469232
2019-05-04 10:17:09,sell,5639.52,0.0803,452.853456
2019-05-04 10:17:10,sell,5639.52,0.05,281.976
2019-05-04 10:17:11,buy,5639.51,0.0002,1.127902
2019-05-04 10:17:13,sell,5639.52,0.3,1691.856
2019-05-04 10:17:13,sell,5639.52,0.1433,808.143216
2019-05-04 10:17:15,sell,5639.52,0.7588,4279.267776
2019-05-04 10:17:15,sell,5640,0.3,1692
2019-05-04 10:17:18,sell,5640,0.1999,1127.436
2019-05-04 10:17:22,buy,5639.51,0.0023,12.970873
2019-05-04 10:17:22,buy,5638.23,0.0092,51.871716
2019-05-04 10:17:23,sell,5635.89,0.0207,116.662923
2019-05-04 10:17:23,sell,5635.89,0.1465,825.657885
2019-05-04 10:17:23,sell,5635.89,0.0488,275.031432
2019-05-04 10:17:23,sell,5635.89,0.0285,160.622865
2019-05-04 10:17:23,sell,5635.89,0.0272,153.296208
2019-05-04 10:17:23,sell,5635.89,0.01,56.3589
2019-05-04 10:17:24,sell,5635.89,0.0172,96.937308
2019-05-04 10:17:24,sell,5635.89,0.01,56.3589
2019-05-04 10:17:24,sell,5635.89,0.001,5.63589
2019-05-04 10:17:24,sell,5635.89,0.0947,533.718783
2019-05-04 10:17:24,sell,5635.89,0.0623,351.115947
2019-05-04 10:17:25,sell,5635.89,0.0216,121.735224
2019-05-04 10:17:27,sell,5640,0.0001,0.564
2019-05-04 10:17:46,buy,5634.98,0.2862,1612.731276
2019-05-04 10:17:57,sell,5645,0.1177,664.4165
2019-05-04 10:18:16,sell,5645,0.3,1693.5
2019-05-04 10:18:18,sell,5645,0.0228,128.706
2019-05-04 10:18:23,buy,5636.71,0.549,3094.55379
2019-05-04 10:18:23,buy,5636.7,0.3,1691.01
2019-05-04 10:18:23,buy,5636.68,0.0311,175.300748
2019-05-04 10:18:23,buy,5636.67,0.1361,767.150787
2019-05-04 10:18:31,sell,5639.35,0.0111,62.596785
2019-05-04 10:18:31,sell,5639.35,0.0001,0.563935
2019-05-04 10:18:32,sell,5645,0.0658,371.441
2019-05-04 10:18:32,sell,5645,0.0109,61.5305
2019-05-04 10:18:32,sell,5645,0.002,11.29
2019-05-04 10:18:32,sell,5645.86,0.003,16.93758
2019-05-04 10:18:35,buy,5643.45,0.0013,7.336485
2019-05-04 10:18:35,buy,5639.35,0.0111,62.596785
2019-05-04 10:18:35,buy,5636.73,0.3,1691.019
2019-05-04 10:18:35,buy,5636.68,0.2575,1451.4451
2019-05-04 10:19:10,sell,5649.87,0.0022,12.429714
2019-05-04 10:19:20,sell,5649.87,2.0165,11392.962855
2019-05-04 10:19:23,sell,5649.87,0.00000000,0
2019-05-04 10:19:23,sell,5649.88,0.0775,437.8657
2019-05-04 10:19:26,sell,5649.88,0.3,1694.964
2019-05-04 10:19:26,sell,5649.88,0.1213,685.330444
2019-05-04 10:19:28,sell,5649.88,0.1787,1009.633556
2019-05-04 10:19:29,sell,5649.88,0.05,282.494
2019-05-04 10:19:32,sell,5649.88,0.2605,1471.79374
2019-05-04 10:19:33,sell,5649.88,0.012,67.79856
2019-05-04 10:19:34,sell,5650,0.1894,1070.11
2019-05-04 10:19:34,sell,5650,0.005,28.25
2019-05-04 10:19:34,sell,5650,0.0233,131.645
2019-05-04 10:19:34,sell,5650,0.0625,353.125
2019-05-04 10:19:35,sell,5650,0.2142,1210.23
2019-05-04 10:19:35,sell,5651.47,0.0624,352.651728
2019-05-04 10:19:35,sell,5651.47,0.2,1130.294
2019-05-04 10:19:39,sell,5651.47,0.0808,456.638776
2019-05-04 10:19:41,sell,5651.47,0.3,1695.441
2019-05-04 10:19:42,sell,5651.47,0.3,1695.441
2019-05-04 10:19:46,sell,5651.47,0.5266,2976.064102
2019-05-04 10:19:46,sell,5651.47,0.9245,5224.784015
2019-05-04 10:19:52,sell,5651.47,0.0064,36.169408
2019-05-04 10:19:52,sell,5651.47,1.3096,7401.165112
2019-05-04 10:19:52,sell,5654,2.2358,12641.2132
2019-05-04 10:19:57,buy,5652,0.002,11.304
2019-05-04 10:19:58,sell,5654,0.0006,3.3924
2019-05-04 10:20:09,buy,5649.88,0.02,112.9976
2019-05-04 10:20:09,buy,5649.87,0.02,112.9974
2019-05-04 10:20:12,buy,5649.87,1.6751,9464.097237
2019-05-04 10:20:26,buy,5642.5,0.0005,2.82125
2019-05-04 10:20:31,sell,5649.86,0.002,11.29972
2019-05-04 10:20:40,sell,5644.4,0.013,73.3772
2019-05-04 10:20:44,buy,5641.5,0.0051,28.77165
2019-05-04 10:20:52,sell,5644.4,0.0001,0.56444
2019-05-04 10:21:09,sell,5652,0.0176,99.4752
2019-05-04 10:21:30,buy,5645.17,0.0008,4.516136
2019-05-04 10:21:30,buy,5645.16,0.5694,3214.354104
2019-05-04 10:21:40,sell,5651.55,0.0008,4.52124
2019-05-04 10:21:43,sell,5651.55,0.03,169.5465
2019-05-04 10:22:16,buy,5645.29,0.0241,136.051489
2019-05-04 10:22:16,buy,5645.26,0.0162,91.453212
2019-05-04 10:22:19,sell,5645.89,0.0094,53.071366
2019-05-04 10:22:35,sell,5647.05,0.0373,210.634965
2019-05-04 10:22:39,buy,5645.89,0.0191,107.836499
2019-05-04 10:22:39,buy,5645.57,0.053,299.21521
2019-05-04 10:23:02,sell,5645.9,0.0378,213.41502
2019-05-04 10:23:06,sell,5645.9,0.2622,1480.35498
2019-05-04 10:23:12,buy,5645.9,0.0915,516.59985
2019-05-04 10:23:13,sell,5647.05,0.013,73.41165
2019-05-04 10:23:17,buy,5645.9,0.0133,75.09047
2019-05-04 10:23:20,buy,5645.9,0.4854,2740.51986
2019-05-04 10:23:20,buy,5645.9,0.2622,1480.35498
2019-05-04 10:23:35,sell,5645.9,0.0055,31.05245
2019-05-04 10:23:36,buy,5645.58,0.002,11.29116
2019-05-04 10:23:36,buy,5645.57,0.0783,442.048131
2019-05-04 10:23:36,buy,5645,0.0085,47.9825
2019-05-04 10:23:40,sell,5645.9,0.061,344.3999
2019-05-04 10:23:43,sell,5645.9,0.01,56.459
2019-05-04 10:23:51,sell,5647.05,0.24,1355.292
2019-05-04 10:23:55,sell,5647.05,0.264,1490.8212
2019-05-04 10:24:10,sell,5647.05,0.3,1694.115
2019-05-04 10:24:14,buy,5645.91,0.05,282.2955
2019-05-04 10:24:14,buy,5645.9,0.0052,29.35868
2019-05-04 10:24:14,buy,5645.61,0.2726,1538.993286
2019-05-04 10:24:20,sell,5647.05,0.036,203.2938
2019-05-04 10:24:31,sell,5647.05,0.2,1129.41
2019-05-04 10:24:32,sell,5647.05,1.4835,8377.398675
2019-05-04 10:24:32,sell,5652,0.1563,883.4076
2019-05-04 10:24:57,buy,5647.07,0.0224,126.494368
2019-05-04 10:25:02,sell,5651.98,0.002,11.30396
2019-05-04 10:25:11,sell,5652,0.0267,150.9084
2019-05-04 10:25:12,buy,5651.98,0.198,1119.09204
2019-05-04 10:25:12,buy,5647.08,0.29,1637.6532
2019-05-04 10:25:15,sell,5652,0.0097,54.8244
2019-05-04 10:25:17,sell,5652,0.0127,71.7804
2019-05-04 10:25:21,buy,5647.12,0.5152,2909.396224
2019-05-04 10:25:22,sell,5652,0.0083,46.9116
2019-05-04 10:25:25,buy,5647.12,0.05,282.356
2019-05-04 10:25:29,buy,5647.12,0.3,1694.136
2019-05-04 10:25:33,buy,5647.12,0.05,282.356
2019-05-04 10:25:33,buy,5647.11,0.25,1411.7775
2019-05-04 10:25:37,sell,5652,0.0087,49.1724
2019-05-04 10:25:37,sell,5652,0.49,2769.48
2019-05-04 10:25:37,buy,5647.05,0.0754,425.78757
2019-05-04 10:26:02,buy,5647.13,0.05,282.3565
2019-05-04 10:26:02,buy,5647.12,0.0191,107.859992
2019-05-04 10:26:48,sell,5652,0.3,1695.6
2019-05-04 10:27:02,sell,5652,0.3021,1707.4692
2019-05-04 10:27:06,sell,5652,0.0008,4.5216
2019-05-04 10:27:07,sell,5652,0.2,1130.4
2019-05-04 10:27:12,sell,5652,0.0188,106.2576
2019-05-04 10:27:12,sell,5652,0.0003,1.6956
2019-05-04 10:27:15,sell,5652,0.0001,0.5652
2019-05-04 10:27:15,sell,5652,0.0236,133.3872
2019-05-04 10:27:18,sell,5652,0.006,33.912
2019-05-04 10:27:18,sell,5653.97,0.0017,9.611749
2019-05-04 10:27:21,sell,5653.97,0.0003,1.696191
2019-05-04 10:27:21,sell,5654,0.2997,1694.5038
2019-05-04 10:27:28,sell,5654,0.135,763.29
2019-05-04 10:27:34,buy,5649.03,0.0225,127.103175
2019-05-04 10:27:35,sell,5654,0.2,1130.8
2019-05-04 10:27:42,sell,5654,0.0045,25.443
2019-05-04 10:27:42,sell,5654,0.0724,409.3496
2019-05-04 10:27:42,sell,5654,0.3,1696.2
2019-05-04 10:27:43,buy,5650.08,0.031,175.15248
2019-05-04 10:27:51,sell,5654,0.0007,3.9578
2019-05-04 10:27:53,sell,5654,0.1446,817.5684
2019-05-04 10:27:59,buy,5650.12,0.0013,7.345156
2019-05-04 10:28:09,buy,5650.13,0.0131,74.016703
2019-05-04 10:28:09,sell,5654,0.0245,138.523
2019-05-04 10:28:15,sell,5654,1.1703,6616.8762
2019-05-04 10:28:15,sell,5654,0.0116,65.5864
2019-05-04 10:28:32,buy,5651,0.0855,483.1605
2019-05-04 10:28:46,buy,5651.02,0.006,33.90612
2019-05-04 10:28:46,buy,5651.01,0.4975,2811.377475
2019-05-04 10:28:46,buy,5651,0.4495,2540.1245
2019-05-04 10:28:46,buy,5651,0.3529,1994.2379
2019-05-04 10:29:00,sell,5654,0.0024,13.5696
2019-05-04 10:29:00,sell,5655.86,0.0029,16.401994
2019-05-04 10:29:16,sell,5655.86,0.0001,0.565586
2019-05-04 10:29:26,buy,5657.4,0.0013,7.35462
2019-05-04 10:29:39,sell,5657.41,0.029,164.06489
2019-05-04 10:29:45,buy,5657.5,0.0688,389.236
2019-05-04 10:30:14,sell,5657.75,0.0009,5.091975
2019-05-04 10:30:14,buy,5657.5,0.372,2104.59
2019-05-04 10:30:14,buy,5657.5,0.3523,1993.13725
2019-05-04 10:30:14,buy,5657.5,0.0013,7.35475
2019-05-04 10:30:15,sell,5657.75,0.0011,6.223525
2019-05-04 10:30:21,buy,5657.8,0.1164,658.56792
2019-05-04 10:30:25,buy,5657.5,0.0498,281.7435
2019-05-04 10:30:25,buy,5657.41,0.0015,8.486115
2019-05-04 10:30:32,sell,5658.82,0.006,33.95292
2019-05-04 10:30:32,sell,5660,0.002,11.32
2019-05-04 10:30:32,sell,5660,0.002,11.32
2019-05-04 10:30:32,sell,5660,0.1196,676.936
2019-05-04 10:30:32,sell,5661.76,0.005,28.3088
2019-05-04 10:30:34,buy,5661.76,0.058,328.38208
2019-05-04 10:30:35,buy,5661.76,0.0722,408.779072
2019-05-04 10:30:42,buy,5661.76,0.0001,0.566176
2019-05-04 10:30:44,buy,5657.5,0.058,328.135
2019-05-04 10:30:47,sell,5663.06,0.05,283.153
2019-05-04 10:30:47,sell,5663.07,0.1937,1096.936659
2019-05-04 10:30:52,buy,5657.41,0.0001,0.565741
2019-05-04 10:30:52,buy,5651.11,0.0593,335.110823
2019-05-04 10:31:00,buy,5658,0.25,1414.5
2019-05-04 10:31:01,buy,5651.13,0.0445,251.475285
2019-05-04 10:31:30,buy,5652,0.1419,802.0188
2019-05-04 10:31:34,sell,5652,0.3,1695.6
2019-05-04 10:31:35,buy,5651.14,0.3,1695.342
2019-05-04 10:31:37,sell,5652,0.2232,1261.5264
2019-05-04 10:31:38,sell,5652,0.0001,0.5652
2019-05-04 10:31:38,sell,5652.34,0.0081,45.783954
2019-05-04 10:31:41,buy,5651.15,0.3,1695.345
2019-05-04 10:31:41,buy,5651.13,0.05,282.5565
2019-05-04 10:31:41,buy,5651.12,0.0225,127.1502
2019-05-04 10:31:41,buy,5651.12,0.1326,749.338512
2019-05-04 10:31:45,buy,5651.14,0.5041,2848.739674
2019-05-04 10:31:45,buy,5651.11,0.0001,0.565111
2019-05-04 10:31:45,buy,5651,0.0074,41.8174
2019-05-04 10:31:45,buy,5651,0.041,231.691
2019-05-04 10:31:45,buy,5650,0.0024,13.56
2019-05-04 10:31:49,buy,5650.03,0.359,2028.36077
2019-05-04 10:31:49,buy,5650.03,0.1126,636.193378
2019-05-04 10:31:49,buy,5650.02,0.3,1695.006
2019-05-04 10:31:52,buy,5650.04,0.4034,2279.226136
2019-05-04 10:31:55,buy,5650.05,0.3047,1721.570235
2019-05-04 10:32:02,buy,5652.01,0.4623,2612.924223
2019-05-04 10:32:11,buy,5652.79,0.0721,407.566159
2019-05-04 10:32:11,buy,5652.5,0.2422,1369.0355
2019-05-04 10:32:11,buy,5652.01,0.1307,738.717707
2019-05-04 10:32:11,sell,5652.01,0.005,28.26005
2019-05-04 10:32:11,sell,5652.01,0.002,11.30402
2019-05-04 10:32:11,sell,5652.01,0.0069,38.998869
2019-05-04 10:32:15,buy,5657.66,0.01,56.5766
2019-05-04 10:32:15,sell,5658,0.1419,802.8702
2019-05-04 10:32:15,sell,5661.76,2,11323.52
2019-05-04 10:32:18,buy,5652.14,0.5188,2932.330232
2019-05-04 10:32:18,buy,5652.14,0.05,282.607
2019-05-04 10:32:18,buy,5652.14,0.05,282.607
2019-05-04 10:32:18,buy,5652.14,0.1179,666.387306
2019-05-04 10:32:18,buy,5652.13,0.0568,321.040984
2019-05-04 10:33:01,buy,5654.26,0.0474,268.011924
2019-05-04 10:33:27,sell,5654.26,0.0002,1.130852
2019-05-04 10:34:35,sell,5657.27,0.0088,49.783976
2019-05-04 10:34:36,sell,5657.27,0.0001,0.565727
2019-05-04 10:34:42,sell,5662.94,0.002,11.32588
2019-05-04 10:34:51,sell,5669.3,0.1148,650.83564
2019-05-04 10:34:54,sell,5669.31,0.1672,947.908632
2019-05-04 10:34:55,buy,5662.98,0.05,283.149
2019-05-04 10:35:19,buy,5663.03,0.0005,2.831515
2019-05-04 10:35:38,sell,5669.31,0.1314,744.947334
2019-05-04 10:35:42,buy,5669.3,0.0032,18.14176
2019-05-04 10:35:55,sell,5665,0.3,1699.5
2019-05-04 10:35:56,sell,5665,0.279,1580.535
2019-05-04 10:35:57,sell,5665,0.1625,920.5625
2019-05-04 10:36:00,buy,5663.08,0.0349,197.641492
2019-05-04 10:36:01,sell,5665,0.0339,192.0435
2019-05-04 10:36:02,sell,5665,0.0043,24.3595
2019-05-04 10:36:10,sell,5665,0.4508,2553.782
2019-05-04 10:36:22,buy,5666.31,0.0007,3.966417
2019-05-04 10:36:22,buy,5665,0.0744,421.476
2019-05-04 10:36:26,sell,5669.22,0.0217,123.022074
2019-05-04 10:36:27,buy,5665,0.1779,1007.8035
2019-05-04 10:36:27,buy,5665,0.2005,1135.8325
2019-05-04 10:36:27,buy,5665,0.0002,1.133
2019-05-04 10:36:31,sell,5665,0.00000000,0
2019-05-04 10:36:31,buy,5665,0.002,11.33
2019-05-04 10:36:39,buy,5665,0.0012,6.798
2019-05-04 10:36:44,buy,5663,0.0486,275.2218
2019-05-04 10:36:49,buy,5665,0.0885,501.3525
2019-05-04 10:37:03,buy,5660,0.0119,67.354
2019-05-04 10:37:09,sell,5666.55,0.05,283.3275
2019-05-04 10:37:09,sell,5666.56,0.0228,129.197568
2019-05-04 10:37:13,sell,5666.58,0.0155,87.83199
2019-05-04 10:37:13,sell,5666.58,0.0098,55.532484
2019-05-04 10:37:13,sell,5666.58,0.0039,22.099662
2019-05-04 10:37:13,sell,5666.58,0.0031,17.566398
2019-05-04 10:37:17,buy,5660,2.1,11886
2019-05-04 10:37:20,buy,5660,0.7511,4251.226
2019-05-04 10:37:20,buy,5660,0.2489,1408.774
2019-05-04 10:37:20,buy,5660,0.0775,438.65
2019-05-04 10:37:28,sell,5663,0.1292,731.6596
2019-05-04 10:37:29,buy,5654.03,0.0004,2.261612
2019-05-04 10:37:45,sell,5662.58,0.0052,29.445416
2019-05-04 10:37:53,sell,5657.32,0.0059,33.378188
2019-05-04 10:37:53,sell,5662.58,0.0669,378.826602
2019-05-04 10:37:54,buy,5662.58,0.4263,2413.957854
2019-05-04 10:38:05,sell,5662.95,0.0007,3.964065
2019-05-04 10:38:53,buy,5655,0.0273,154.3815
2019-05-04 10:40:36,buy,5655,0.5237,2961.5235
2019-05-04 10:40:36,buy,5655,0.1764,997.542
2019-05-04 10:40:36,buy,5655,0.105,593.775
2019-05-04 10:40:36,buy,5655,0.619,3500.445
2019-05-04 10:40:36,buy,5655,0.002,11.31
2019-05-04 10:40:36,buy,5655,6.4339,36383.7045
2019-05-04 10:40:39,buy,5655,1.34,7577.7
2019-05-04 10:40:42,buy,5655,0.9736,5505.708
2019-05-04 10:40:42,buy,5654.03,0.0106,59.932718
2019-05-04 10:40:42,buy,5654.03,0.1241,701.665123
2019-05-04 10:40:42,buy,5654,0.0111,62.7594
2019-05-04 10:40:53,buy,5652.13,0.0066,37.304058
2019-05-04 10:41:00,buy,5652.13,0.0052,29.391076
2019-05-04 10:41:24,sell,5655.01,0.0051,28.840551
2019-05-04 10:41:24,sell,5657.65,0.3473,1964.901845
2019-05-04 10:41:32,buy,5652.13,0.0778,439.735714
2019-05-04 10:41:44,sell,5652.13,0.0112,63.303856
2019-05-04 10:41:48,buy,5652.13,0.0119,67.260347
2019-05-04 10:41:48,buy,5650,0.0001,0.565
2019-05-04 10:41:48,buy,5650,0.0102,57.63
2019-05-04 10:41:48,buy,5650,0.0017,9.605
2019-05-04 10:41:48,buy,5648.01,0.0296,167.181096
2019-05-04 10:41:48,buy,5647.15,0.0008,4.51772
2019-05-04 10:41:48,buy,5647.05,0.1997,1127.715885
2019-05-04 10:41:49,sell,5645.26,0.0088,49.678288
2019-05-04 10:41:50,sell,5645.26,0.0307,173.309482
2019-05-04 10:41:51,sell,5645.26,0.0114,64.355964
2019-05-04 10:41:52,sell,5645.26,0.0136,76.775536
2019-05-04 10:41:53,sell,5645.26,0.0176,99.356576
2019-05-04 10:41:54,sell,5645.26,0.0142,80.162692
2019-05-04 10:41:55,sell,5645.26,0.0016,9.032416
2019-05-04 10:43:06,sell,5654.41,0.0004,2.261764
2019-05-04 10:43:08,buy,5654.4,0.0023,13.00512
2019-05-04 10:43:10,buy,5654.4,0.00000000,0
2019-05-04 10:43:26,sell,5654.4,0.4031,2279.28864
2019-05-04 10:43:26,sell,5654.4,0.2022,1143.31968
2019-05-04 10:43:26,sell,5654.41,0.035,197.90435
2019-05-04 10:43:26,sell,5654.41,0.0706,399.201346
2019-05-04 10:43:57,buy,5654.41,0.0113,63.894833
2019-05-04 10:44:10,buy,5654.41,0.0317,179.244797
2019-05-04 10:44:13,sell,5658.62,0.5275,2984.92205
2019-05-04 10:44:13,sell,5658.63,0.1772,1002.709236
2019-05-04 10:44:13,sell,5658.72,0.0721,407.993712
2019-05-04 10:44:14,buy,5658.82,0.0216,122.230512
2019-05-04 10:44:14,buy,5658.82,0.1706,965.394692
2019-05-04 10:44:15,buy,5658.82,0.0644,364.428008
2019-05-04 10:44:26,sell,5659.62,0.0504,285.244848
2019-05-04 10:44:40,buy,5659.62,0.0354,200.350548
2019-05-04 10:45:26,sell,5660,0.0009,5.094
2019-05-04 10:46:17,sell,5660,0.2245,1270.67
2019-05-04 10:46:17,sell,5661.76,0.0755,427.46288
2019-05-04 10:46:24,sell,5660,0.0098,55.468
2019-05-04 10:46:28,sell,5660,0.00000000,0
2019-05-04 10:46:28,sell,5661.76,0.3,1698.528
2019-05-04 10:46:28,sell,5661.76,0.1245,704.88912
2019-05-04 10:46:28,sell,5670,0.0755,428.085
2019-05-04 10:46:42,buy,5661.26,0.05,283.063
2019-05-04 10:46:44,sell,5670,0.0293,166.131
2019-05-04 10:46:47,sell,5670,0.0905,513.135
2019-05-04 10:46:47,sell,5670.86,0.003,17.01258
2019-05-04 10:46:47,sell,5670.86,0.1852,1050.243272
2019-05-04 10:46:47,sell,5671.91,0.0029,16.448539
2019-05-04 10:47:16,sell,5664.32,0.007,39.65024
2019-05-04 10:47:16,sell,5671.88,0.007,39.70316
2019-05-04 10:47:50,buy,5664.36,0.0009,5.097924
2019-05-04 10:47:50,buy,5664.33,1.4,7930.062
2019-05-04 10:47:50,buy,5664.32,0.0136,77.034752
2019-05-04 10:47:50,buy,5664.32,0.1348,763.550336
2019-05-04 10:47:55,buy,5664.37,0.0009,5.097933
2019-05-04 10:48:26,sell,5669.8,0.0301,170.66098
2019-05-04 10:49:11,sell,5667.7,0.1156,655.18612
2019-05-04 10:49:16,buy,5664.5,0.2701,1529.98145
2019-05-04 10:49:42,buy,5661.76,0.1836,1039.499136
2019-05-04 10:49:53,buy,5661.76,0.2572,1456.204672
2019-05-04 10:50:38,sell,5661.95,0.0055,31.140725
2019-05-04 10:50:38,sell,5666.44,0.0245,138.82778
2019-05-04 10:51:29,buy,5661.76,0.251,1421.10176
2019-05-04 10:51:58,buy,5661.26,0.1808,1023.555808
2019-05-04 10:52:52,sell,5667.28,0.6108,3461.574624
2019-05-04 10:52:52,sell,5667.66,0.0402,227.839932
2019-05-04 10:52:55,buy,5661.75,0.0038,21.51465
2019-05-04 10:52:56,buy,5661.75,0.2064,1168.5852
2019-05-04 10:52:59,buy,5661.25,0.1097,621.039125
2019-05-04 10:53:00,buy,5661.25,0.0001,0.566125
2019-05-04 10:53:00,buy,5660,0.004,22.64
2019-05-04 10:53:03,buy,5659.62,0.9016,5102.713392
2019-05-04 10:53:23,sell,5665.4,0.0018,10.19772
2019-05-04 10:54:19,buy,5662.2,0.0314,177.79308
2019-05-04 10:54:25,buy,5662.2,0.0819,463.73418
2019-05-04 10:54:27,buy,5662.2,0.0246,139.29012
2019-05-04 10:54:30,buy,5662.2,0.3039,1720.74258
2019-05-04 10:55:56,buy,5659,0.0034,19.2406
2019-05-04 10:55:58,buy,5659,0.0786,444.7974
2019-05-04 10:56:01,buy,5658.82,0.0001,0.565882
2019-05-04 10:56:29,buy,5655.86,0.003,16.96758
2019-05-04 10:56:29,buy,5655.86,0.0711,402.131646
2019-05-04 10:57:05,sell,5655.86,0.1759,994.865774
2019-05-04 10:57:10,buy,5655.86,0.0118,66.739148
2019-05-04 10:57:59,sell,5662.23,0.1112,629.639976
2019-05-04 10:58:16,buy,5662.21,0.0004,2.264884
2019-05-04 10:58:18,buy,5662.21,0.0002,1.132442
2019-05-04 10:58:31,buy,5662.21,0.0003,1.698663
2019-05-04 11:00:14,buy,5654.43,0.002,11.30886
2019-05-04 11:00:20,sell,5656.54,0.0023,13.010042
2019-05-04 11:00:20,sell,5662.2,0.0153,86.63166
2019-05-04 11:00:32,buy,5654.43,0.00000000,0
2019-05-04 11:00:32,buy,5654.41,0.0859,485.713819
2019-05-04 11:00:57,buy,5654.41,0.0027,15.266907
2019-05-04 11:01:07,buy,5654.41,0.0528,298.552848
2019-05-04 11:01:10,buy,5654.41,0.0325,183.768325
2019-05-04 11:01:10,buy,5654.41,0.0168,94.994088
2019-05-04 11:01:10,buy,5654.41,0.005,28.27205
2019-05-04 11:01:39,buy,5654.41,0.00000000,0
2019-05-04 11:01:52,buy,5645.88,0.3,1693.764
2019-05-04 11:02:03,sell,5649.74,0.0014,7.909636
2019-05-04 11:02:03,sell,5655.4,0.107,605.1278
2019-05-04 11:02:24,buy,5645.86,0.003,16.93758
2019-05-04 11:02:25,sell,5645.85,0.0034,19.19589
2019-05-04 11:02:25,sell,5645.85,0.0118,66.62103
